order_item_id,order_id,product_id,quantity,unit_price,total_price
OI000484,ORD00158,PROD0011,1,5408.66,5408.66
OI000485,ORD00158,PROD0027,1,4054.07,4054.07
OI000486,ORD00158,PROD0083,3,6155.61,18466.83
OI000487,ORD00159,PROD0061,3,600.82,1802.46
OI000488,ORD00160,PROD0022,2,2750.63,5501.26
OI000489,ORD00161,PROD0023,2,8776.04,17552.08
OI000490,ORD00161,PROD0060,1,4486.99,4486.99
OI000491,ORD00161,PROD0042,3,947.97,2843.91
OI000492,ORD00161,PROD0046,2,7158.19,14316.38
OI000493,ORD00162,PROD0027,3,4054.07,12162.21
OI000494,ORD00162,PROD0078,3,3230.15,9690.45
OI000495,ORD00163,PROD0047,1,4437.19,4437.19
OI000496,ORD00163,PROD0093,2,5501.34,11002.68
OI000497,ORD00163,PROD0070,2,4820.21,9640.42
OI000498,ORD00163,PROD0103,2,8734.45,17468.9
OI000499,ORD00163,PROD0021,2,2367.58,4735.16
OI000500,ORD00164,PROD0019,3,4676.38,14029.14
OI000501,ORD00164,PROD0029,1,1613.13,1613.13
OI000502,ORD00164,PROD0025,2,2722.31,5444.62
OI000503,ORD00164,PROD0031,3,5338.23,16014.69
OI000504,ORD00164,PROD0071,3,663.11,1989.33
OI000505,ORD00165,PROD0031,2,5338.23,10676.46
OI000506,ORD00166,PROD0047,2,4437.19,8874.38
OI000507,ORD00166,PROD0025,3,2722.31,8166.93
OI000508,ORD00166,PROD0046,1,7158.19,7158.19
OI000509,ORD00166,PROD0089,1,1013.75,1013.75
OI000510,ORD00166,PROD0092,1,5652.98,5652.98
OI000511,ORD00167,PROD0024,3,4016.76,12050.28
OI000512,ORD00168,PROD0102,3,2741.38,8224.14
OI000513,ORD00169,PROD0080,3,5422.58,16267.74
OI000514,ORD00169,PROD0039,1,6029.55,6029.55
OI000515,ORD00170,PROD0115,2,6269.24,12538.48
OI000516,ORD00170,PROD0075,2,6607.99,13215.98
OI000517,ORD00170,PROD0107,2,3576.35,7152.7
OI000518,ORD00170,PROD0109,2,1867.82,3735.64
OI000519,ORD00170,PROD0036,3,8718.13,26154.39
OI000520,ORD00171,PROD0107,2,3576.35,7152.7
OI000521,ORD00171,PROD0072,1,778.36,778.36
OI000522,ORD00171,PROD0109,1,1867.82,1867.82
OI000523,ORD00171,PROD0043,1,7681.76,7681.76
OI000524,ORD00171,PROD0073,1,4097.38,4097.38
OI000525,ORD00172,PROD0001,1,347.61,347.61
OI000526,ORD00173,PROD0002,3,7391.07,22173.21
OI000527,ORD00173,PROD0080,2,5422.58,10845.16
OI000528,ORD00173,PROD0092,3,5652.98,16958.94
OI000529,ORD00174,PROD0082,2,1661.69,3323.38
OI000530,ORD00174,PROD0074,3,5831.3,17493.9
OI000531,ORD00174,PROD0008,3,2850.93,8552.79
OI000532,ORD00175,PROD0068,1,2255.24,2255.24
OI000533,ORD00175,PROD0095,2,8999.92,17999.84
OI000534,ORD00176,PROD0059,3,1916.53,5749.59
OI000535,ORD00176,PROD0033,2,7533.69,15067.38
OI000536,ORD00176,PROD0047,2,4437.19,8874.38
OI000537,ORD00177,PROD0015,1,3863.25,3863.25
OI000538,ORD00177,PROD0045,3,9647.19,28941.57
OI000539,ORD00177,PROD0094,3,1566.13,4698.39
OI000540,ORD00178,PROD0041,1,673.46,673.46
OI000541,ORD00178,PROD0003,1,960.69,960.69
OI000542,ORD00179,PROD0057,3,7309.31,21927.93
OI000543,ORD00179,PROD0095,1,8999.92,8999.92
OI000544,ORD00179,PROD0067,2,6652.53,13305.06
OI000545,ORD00179,PROD0004,2,2264.52,4529.04
OI000546,ORD00179,PROD0054,1,1985.06,1985.06
OI000547,ORD00180,PROD0060,3,4486.99,13460.97
OI000548,ORD00180,PROD0050,1,2366.52,2366.52
OI000549,ORD00181,PROD0103,2,8734.45,17468.9
OI000550,ORD00182,PROD0104,3,8184.21,24552.63
OI000551,ORD00182,PROD0046,2,7158.19,14316.38
OI000552,ORD00183,PROD0060,3,4486.99,13460.97
OI000553,ORD00183,PROD0090,3,135.1,405.3
OI000554,ORD00183,PROD0014,2,7753.38,15506.76
OI000555,ORD00183,PROD0113,3,5247.21,15741.63
OI000556,ORD00184,PROD0060,2,4486.99,8973.98
OI000557,ORD00184,PROD0052,3,2220.94,6662.82
OI000558,ORD00184,PROD0063,2,4907.85,9815.7
OI000559,ORD00184,PROD0105,2,2306.94,4613.88
OI000560,ORD00184,PROD0030,2,6004.45,12008.9
OI000561,ORD00185,PROD0049,1,2378.14,2378.14
OI000562,ORD00185,PROD0113,2,5247.21,10494.42
OI000563,ORD00186,PROD0071,2,663.11,1326.22
OI000564,ORD00187,PROD0020,1,2274.19,2274.19
OI000565,ORD00187,PROD0115,3,6269.24,18807.72
OI000566,ORD00188,PROD0065,3,9272.53,27817.59
OI000567,ORD00188,PROD0066,1,6996.26,6996.26
OI000568,ORD00189,PROD0115,3,6269.24,18807.72
OI000569,ORD00189,PROD0031,1,5338.23,5338.23
OI000570,ORD00189,PROD0076,1,2122.17,2122.17
OI000571,ORD00189,PROD0021,2,2367.58,4735.16
OI000572,ORD00190,PROD0050,3,2366.52,7099.56
OI000573,ORD00190,PROD0118,2,6682.8,13365.6
OI000574,ORD00190,PROD0110,1,4402.18,4402.18
OI000575,ORD00191,PROD0015,1,3863.25,3863.25
OI000576,ORD00191,PROD0109,1,1867.82,1867.82
OI000577,ORD00191,PROD0033,2,7533.69,15067.38
OI000578,ORD00191,PROD0081,1,8820.56,8820.56
OI000579,ORD00192,PROD0069,2,703.48,1406.96
OI000580,ORD00193,PROD0032,3,6834.81,20504.43
OI000581,ORD00194,PROD0043,1,7681.76,7681.76
OI000582,ORD00195,PROD0099,2,8659.6,17319.2
OI000583,ORD00195,PROD0015,1,3863.25,3863.25
OI000584,ORD00195,PROD0040,3,8799.35,26398.05
OI000585,ORD00196,PROD0113,2,5247.21,10494.42
OI000586,ORD00196,PROD0071,1,663.11,663.11
OI000587,ORD00196,PROD0067,1,6652.53,6652.53
OI000588,ORD00196,PROD0077,1,4018.28,4018.28
OI000589,ORD00196,PROD0102,1,2741.38,2741.38
OI000590,ORD00197,PROD0075,1,6607.99,6607.99
OI000591,ORD00197,PROD0093,1,5501.34,5501.34
OI000592,ORD00197,PROD0007,2,7612.19,15224.38
OI000593,ORD00198,PROD0034,2,3005.65,6011.3
OI000594,ORD00198,PROD0050,3,2366.52,7099.56
OI000595,ORD00199,PROD0063,1,4907.85,4907.85
OI000596,ORD00199,PROD0090,1,135.1,135.1
OI000597,ORD00200,PROD0019,1,4676.38,4676.38
OI000598,ORD00201,PROD0107,1,3576.35,3576.35
OI000599,ORD00201,PROD0110,1,4402.18,4402.18
OI000600,ORD00201,PROD0111,3,6101.47,18304.41
OI000601,ORD00202,PROD0120,2,3108.36,6216.72
OI000602,ORD00202,PROD0070,3,4820.21,14460.63
OI000603,ORD00203,PROD0005,2,2068.49,4136.98
OI000604,ORD00204,PROD0061,2,600.82,1201.64
OI000605,ORD00204,PROD0112,2,1981.78,3963.56
OI000606,ORD00205,PROD0053,2,5804.5,11609
OI000607,ORD00205,PROD0099,2,8659.6,17319.2
OI000608,ORD00206,PROD0039,3,6029.55,18088.65
OI000609,ORD00206,PROD0009,3,1111.88,3335.64
OI000610,ORD00207,PROD0119,3,6193.6,18580.8
OI000611,ORD00207,PROD0056,1,6766.31,6766.31
OI000612,ORD00207,PROD0069,1,703.48,703.48
OI000613,ORD00207,PROD0040,1,8799.35,8799.35
OI000614,ORD00208,PROD0021,1,2367.58,2367.58
OI000615,ORD00208,PROD0081,1,8820.56,8820.56
OI000616,ORD00209,PROD0065,2,9272.53,18545.06
OI000617,ORD00209,PROD0013,3,5815.79,17447.37
OI000618,ORD00209,PROD0004,2,2264.52,4529.04
OI000619,ORD00209,PROD0055,2,4293.43,8586.86
OI000620,ORD00209,PROD0046,3,7158.19,21474.57
OI000621,ORD00210,PROD0012,3,3002.46,9007.38
OI000622,ORD00210,PROD0091,1,1699.66,1699.66
OI000623,ORD00210,PROD0085,1,9395.41,9395.41
OI000624,ORD00210,PROD0060,3,4486.99,13460.97
OI000625,ORD00211,PROD0081,1,8820.56,8820.56
OI000626,ORD00211,PROD0088,3,5103.55,15310.65
OI000627,ORD00211,PROD0051,2,801.49,1602.98
OI000628,ORD00211,PROD0034,1,3005.65,3005.65
OI000629,ORD00211,PROD0090,2,135.1,270.2
OI000630,ORD00212,PROD0015,1,3863.25,3863.25
OI000631,ORD00212,PROD0068,3,2255.24,6765.72
OI000632,ORD00213,PROD0104,1,8184.21,8184.21
OI000633,ORD00213,PROD0062,3,9271.03,27813.09
OI000634,ORD00213,PROD0080,3,5422.58,16267.74
OI000635,ORD00214,PROD0051,1,801.49,801.49
OI000636,ORD00214,PROD0081,3,8820.56,26461.68
OI000637,ORD00214,PROD0083,1,6155.61,6155.61
OI000638,ORD00214,PROD0104,2,8184.21,16368.42
OI000639,ORD00215,PROD0106,1,2858.17,2858.17
OI000640,ORD00215,PROD0100,1,345.38,345.38
OI000641,ORD00215,PROD0049,3,2378.14,7134.42
OI000642,ORD00215,PROD0077,2,4018.28,8036.56
OI000643,ORD00215,PROD0047,3,4437.19,13311.57
OI000644,ORD00216,PROD0044,2,1734.76,3469.52
OI000645,ORD00216,PROD0090,2,135.1,270.2
OI000646,ORD00216,PROD0113,3,5247.21,15741.63
OI000647,ORD00216,PROD0062,2,9271.03,18542.06
OI000648,ORD00216,PROD0056,1,6766.31,6766.31
OI000649,ORD00217,PROD0038,3,5439.85,16319.55
OI000650,ORD00217,PROD0113,2,5247.21,10494.42
OI000651,ORD00217,PROD0051,3,801.49,2404.47
OI000652,ORD00218,PROD0048,3,2324.5,6973.5
OI000653,ORD00218,PROD0021,2,2367.58,4735.16
OI000654,ORD00218,PROD0101,2,8042.13,16084.26
OI000655,ORD00218,PROD0094,2,1566.13,3132.26
OI000656,ORD00219,PROD0030,2,6004.45,12008.9
OI000657,ORD00219,PROD0070,3,4820.21,14460.63
OI000658,ORD00219,PROD0022,3,2750.63,8251.89
OI000659,ORD00219,PROD0043,3,7681.76,23045.28
OI000660,ORD00219,PROD0117,1,7002.36,7002.36
OI000661,ORD00220,PROD0112,1,1981.78,1981.78
OI000662,ORD00220,PROD0013,1,5815.79,5815.79
OI000663,ORD00221,PROD0010,1,6076.89,6076.89
OI000664,ORD00221,PROD0011,2,5408.66,10817.32
OI000665,ORD00221,PROD0046,1,7158.19,7158.19
OI000666,ORD00221,PROD0098,2,9740.99,19481.98
OI000667,ORD00222,PROD0074,2,5831.3,11662.6
OI000668,ORD00222,PROD0014,3,7753.38,23260.14
OI000669,ORD00222,PROD0110,1,4402.18,4402.18
OI000670,ORD00222,PROD0042,2,947.97,1895.94
OI000671,ORD00223,PROD0087,3,2185.23,6555.69
OI000672,ORD00223,PROD0014,1,7753.38,7753.38
OI000673,ORD00223,PROD0048,1,2324.5,2324.5
OI000674,ORD00224,PROD0034,2,3005.65,6011.3
OI000675,ORD00225,PROD0014,3,7753.38,23260.14
OI000676,ORD00225,PROD0120,2,3108.36,6216.72
OI000677,ORD00225,PROD0083,1,6155.61,6155.61
OI000678,ORD00225,PROD0076,3,2122.17,6366.51
OI000679,ORD00226,PROD0083,2,6155.61,12311.22
OI000680,ORD00227,PROD0039,3,6029.55,18088.65
OI000681,ORD00227,PROD0040,2,8799.35,17598.7
OI000682,ORD00227,PROD0108,2,3378.38,6756.76
OI000683,ORD00227,PROD0114,2,3705.79,7411.58
OI000684,ORD00227,PROD0073,2,4097.38,8194.76
OI000685,ORD00228,PROD0036,2,8718.13,17436.26
OI000686,ORD00228,PROD0012,2,3002.46,6004.92
OI000687,ORD00228,PROD0038,2,5439.85,10879.7
OI000688,ORD00228,PROD0024,2,4016.76,8033.52
OI000689,ORD00229,PROD0013,2,5815.79,11631.58
OI000690,ORD00229,PROD0090,1,135.1,135.1
OI000691,ORD00229,PROD0019,1,4676.38,4676.38
OI000692,ORD00230,PROD0117,1,7002.36,7002.36
OI000693,ORD00230,PROD0090,2,135.1,270.2
OI000694,ORD00230,PROD0044,3,1734.76,5204.28
OI000695,ORD00230,PROD0104,1,8184.21,8184.21
OI000696,ORD00231,PROD0031,1,5338.23,5338.23
OI000697,ORD00231,PROD0040,2,8799.35,17598.7
OI000698,ORD00231,PROD0088,3,5103.55,15310.65
OI000699,ORD00232,PROD0059,3,1916.53,5749.59
OI000700,ORD00232,PROD0054,3,1985.06,5955.18
OI000701,ORD00232,PROD0097,1,3601.42,3601.42
OI000702,ORD00232,PROD0030,2,6004.45,12008.9
OI000703,ORD00232,PROD0120,1,3108.36,3108.36
OI000704,ORD00233,PROD0106,1,2858.17,2858.17
OI000705,ORD00234,PROD0100,2,345.38,690.76
OI000706,ORD00235,PROD0026,3,2701.14,8103.42
OI000707,ORD00236,PROD0110,2,4402.18,8804.36
OI000708,ORD00236,PROD0041,1,673.46,673.46
OI000709,ORD00237,PROD0073,2,4097.38,8194.76
OI000710,ORD00237,PROD0093,2,5501.34,11002.68
OI000711,ORD00237,PROD0027,3,4054.07,12162.21
OI000712,ORD00238,PROD0108,1,3378.38,3378.38
OI000713,ORD00238,PROD0071,3,663.11,1989.33
OI000714,ORD00238,PROD0086,3,7449.93,22349.79
OI000715,ORD00239,PROD0059,3,1916.53,5749.59
OI000716,ORD00239,PROD0114,3,3705.79,11117.37
OI000717,ORD00240,PROD0003,2,960.69,1921.38
OI000718,ORD00240,PROD0073,1,4097.38,4097.38
OI000719,ORD00240,PROD0105,2,2306.94,4613.88
OI000720,ORD00240,PROD0042,2,947.97,1895.94
OI000721,ORD00240,PROD0102,2,2741.38,5482.76
OI000722,ORD00241,PROD0113,2,5247.21,10494.42
OI000723,ORD00241,PROD0004,3,2264.52,6793.56
OI000724,ORD00241,PROD0059,3,1916.53,5749.59
OI000725,ORD00241,PROD0036,1,8718.13,8718.13
OI000726,ORD00242,PROD0102,3,2741.38,8224.14
OI000727,ORD00242,PROD0022,3,2750.63,8251.89
OI000728,ORD00242,PROD0094,1,1566.13,1566.13
OI000729,ORD00242,PROD0039,2,6029.55,12059.1
OI000730,ORD00243,PROD0041,1,673.46,673.46
OI000731,ORD00243,PROD0022,3,2750.63,8251.89
OI000732,ORD00244,PROD0069,2,703.48,1406.96
OI000733,ORD00244,PROD0119,1,6193.6,6193.6
OI000734,ORD00245,PROD0104,3,8184.21,24552.63
OI000735,ORD00245,PROD0027,3,4054.07,12162.21
OI000736,ORD00245,PROD0048,2,2324.5,4649
OI000737,ORD00245,PROD0063,3,4907.85,14723.55
OI000738,ORD00245,PROD0062,2,9271.03,18542.06
OI000739,ORD00246,PROD0004,1,2264.52,2264.52
OI000740,ORD00246,PROD0034,2,3005.65,6011.3
OI000741,ORD00246,PROD0090,1,135.1,135.1
OI000742,ORD00247,PROD0042,3,947.97,2843.91
OI000743,ORD00247,PROD0035,2,9721.69,19443.38
OI000744,ORD00247,PROD0119,1,6193.6,6193.6
OI000745,ORD00247,PROD0082,2,1661.69,3323.38
OI000746,ORD00248,PROD0046,3,7158.19,21474.57
OI000747,ORD00248,PROD0065,1,9272.53,9272.53
OI000748,ORD00248,PROD0056,2,6766.31,13532.62
OI000749,ORD00248,PROD0105,1,2306.94,2306.94
OI000750,ORD00249,PROD0086,1,7449.93,7449.93
OI000751,ORD00249,PROD0060,2,4486.99,8973.98
OI000752,ORD00249,PROD0009,3,1111.88,3335.64
OI000753,ORD00249,PROD0104,1,8184.21,8184.21
OI000754,ORD00249,PROD0078,2,3230.15,6460.3
OI000755,ORD00250,PROD0065,2,9272.53,18545.06
OI000756,ORD00250,PROD0017,1,7048.02,7048.02
OI000757,ORD00250,PROD0051,2,801.49,1602.98
OI000758,ORD00251,PROD0079,3,4637.03,13911.09
OI000759,ORD00251,PROD0003,2,960.69,1921.38
OI000760,ORD00251,PROD0060,3,4486.99,13460.97
OI000761,ORD00251,PROD0031,3,5338.23,16014.69
OI000762,ORD00252,PROD0016,2,1710.28,3420.56
OI000763,ORD00252,PROD0071,3,663.11,1989.33
OI000764,ORD00252,PROD0085,1,9395.41,9395.41
OI000765,ORD00253,PROD0019,1,4676.38,4676.38
OI000766,ORD00253,PROD0097,1,3601.42,3601.42
OI000767,ORD00253,PROD0090,1,135.1,135.1
OI000768,ORD00253,PROD0011,2,5408.66,10817.32
OI000769,ORD00253,PROD0118,3,6682.8,20048.4
OI000770,ORD00254,PROD0064,3,1729.91,5189.73
OI000771,ORD00254,PROD0026,3,2701.14,8103.42
OI000772,ORD00254,PROD0092,2,5652.98,11305.96
OI000773,ORD00254,PROD0052,2,2220.94,4441.88
OI000774,ORD00254,PROD0062,1,9271.03,9271.03
OI000775,ORD00255,PROD0072,1,778.36,778.36
OI000776,ORD00255,PROD0019,3,4676.38,14029.14
OI000777,ORD00255,PROD0090,2,135.1,270.2
OI000778,ORD00255,PROD0120,1,3108.36,3108.36
OI000779,ORD00256,PROD0048,1,2324.5,2324.5
OI000780,ORD00256,PROD0059,2,1916.53,3833.06
OI000781,ORD00256,PROD0067,3,6652.53,19957.59
OI000782,ORD00256,PROD0077,2,4018.28,8036.56
OI000783,ORD00257,PROD0034,1,3005.65,3005.65
OI000784,ORD00257,PROD0105,1,2306.94,2306.94
OI000785,ORD00257,PROD0057,1,7309.31,7309.31
OI000786,ORD00258,PROD0112,1,1981.78,1981.78
OI000787,ORD00258,PROD0010,1,6076.89,6076.89
OI000788,ORD00258,PROD0032,3,6834.81,20504.43
OI000789,ORD00258,PROD0111,3,6101.47,18304.41
OI000790,ORD00258,PROD0005,2,2068.49,4136.98
OI000791,ORD00259,PROD0086,1,7449.93,7449.93
OI000792,ORD00260,PROD0118,1,6682.8,6682.8
OI000793,ORD00260,PROD0043,2,7681.76,15363.52
OI000794,ORD00261,PROD0106,1,2858.17,2858.17
OI000795,ORD00261,PROD0042,1,947.97,947.97
OI000796,ORD00261,PROD0108,2,3378.38,6756.76
OI000797,ORD00262,PROD0059,1,1916.53,1916.53
OI000798,ORD00262,PROD0007,2,7612.19,15224.38
OI000799,ORD00262,PROD0014,1,7753.38,7753.38
OI000800,ORD00262,PROD0029,2,1613.13,3226.26
OI000801,ORD00262,PROD0013,3,5815.79,17447.37
OI000802,ORD00263,PROD0020,1,2274.19,2274.19
OI000803,ORD00264,PROD0021,2,2367.58,4735.16
OI000804,ORD00264,PROD0018,2,6386.29,12772.58
OI000805,ORD00264,PROD0086,1,7449.93,7449.93
OI000806,ORD00265,PROD0049,1,2378.14,2378.14
OI000807,ORD00266,PROD0040,2,8799.35,17598.7
OI000808,ORD00266,PROD0077,2,4018.28,8036.56
OI000809,ORD00266,PROD0073,3,4097.38,12292.14
OI000810,ORD00266,PROD0071,1,663.11,663.11
OI000811,ORD00266,PROD0086,2,7449.93,14899.86
OI000812,ORD00267,PROD0051,1,801.49,801.49
OI000813,ORD00267,PROD0008,1,2850.93,2850.93
OI000814,ORD00268,PROD0093,2,5501.34,11002.68
OI000815,ORD00268,PROD0104,3,8184.21,24552.63
OI000816,ORD00268,PROD0025,3,2722.31,8166.93
OI000817,ORD00269,PROD0046,1,7158.19,7158.19
OI000818,ORD00269,PROD0071,3,663.11,1989.33
OI000819,ORD00269,PROD0116,3,5120.51,15361.53
OI000820,ORD00269,PROD0008,2,2850.93,5701.86
OI000821,ORD00270,PROD0106,1,2858.17,2858.17
OI000822,ORD00270,PROD0103,3,8734.45,26203.35
OI000823,ORD00270,PROD0107,3,3576.35,10729.05
OI000824,ORD00270,PROD0062,3,9271.03,27813.09
OI000825,ORD00270,PROD0041,2,673.46,1346.92
OI000826,ORD00271,PROD0076,1,2122.17,2122.17
OI000827,ORD00271,PROD0002,1,7391.07,7391.07
OI000828,ORD00271,PROD0109,1,1867.82,1867.82
OI000829,ORD00272,PROD0015,1,3863.25,3863.25
OI000830,ORD00272,PROD0110,2,4402.18,8804.36
OI000831,ORD00272,PROD0091,3,1699.66,5098.98
OI000832,ORD00272,PROD0095,1,8999.92,8999.92
OI000833,ORD00273,PROD0056,2,6766.31,13532.62
OI000834,ORD00273,PROD0030,3,6004.45,18013.35
OI000835,ORD00273,PROD0012,2,3002.46,6004.92
OI000836,ORD00273,PROD0101,2,8042.13,16084.26
OI000837,ORD00273,PROD0096,2,8999.35,17998.7
OI000838,ORD00274,PROD0098,1,9740.99,9740.99
OI000839,ORD00274,PROD0103,3,8734.45,26203.35
OI000840,ORD00274,PROD0059,1,1916.53,1916.53
OI000841,ORD00274,PROD0066,2,6996.26,13992.52
OI000842,ORD00274,PROD0077,3,4018.28,12054.84
OI000843,ORD00275,PROD0093,2,5501.34,11002.68
OI000844,ORD00275,PROD0014,3,7753.38,23260.14
OI000845,ORD00275,PROD0010,3,6076.89,18230.67
OI000846,ORD00275,PROD0106,2,2858.17,5716.34
OI000847,ORD00276,PROD0059,3,1916.53,5749.59
OI000848,ORD00276,PROD0087,1,2185.23,2185.23
OI000849,ORD00276,PROD0109,2,1867.82,3735.64
OI000850,ORD00276,PROD0115,1,6269.24,6269.24
OI000851,ORD00277,PROD0114,3,3705.79,11117.37
OI000852,ORD00277,PROD0066,3,6996.26,20988.78
OI000853,ORD00278,PROD0087,2,2185.23,4370.46
OI000854,ORD00278,PROD0102,2,2741.38,5482.76
OI000855,ORD00278,PROD0051,3,801.49,2404.47
OI000856,ORD00278,PROD0041,1,673.46,673.46
OI000857,ORD00279,PROD0096,1,8999.35,8999.35
OI000858,ORD00279,PROD0100,2,345.38,690.76
OI000859,ORD00279,PROD0039,3,6029.55,18088.65
OI000860,ORD00279,PROD0057,1,7309.31,7309.31
OI000861,ORD00279,PROD0084,1,6711.85,6711.85
OI000862,ORD00280,PROD0052,2,2220.94,4441.88
OI000863,ORD00280,PROD0075,3,6607.99,19823.97
OI000864,ORD00281,PROD0061,2,600.82,1201.64
OI000865,ORD00281,PROD0102,3,2741.38,8224.14
OI000866,ORD00281,PROD0090,1,135.1,135.1
OI000867,ORD00281,PROD0063,3,4907.85,14723.55
OI000868,ORD00281,PROD0103,3,8734.45,26203.35
OI000869,ORD00282,PROD0100,2,345.38,690.76
OI000870,ORD00282,PROD0027,2,4054.07,8108.14
OI000871,ORD00283,PROD0058,1,1996.74,1996.74
OI000872,ORD00283,PROD0022,2,2750.63,5501.26
OI000873,ORD00283,PROD0027,1,4054.07,4054.07
OI000874,ORD00283,PROD0107,1,3576.35,3576.35
OI000875,ORD00283,PROD0083,3,6155.61,18466.83
OI000876,ORD00284,PROD0106,2,2858.17,5716.34
OI000877,ORD00284,PROD0020,2,2274.19,4548.38
OI000878,ORD00284,PROD0005,1,2068.49,2068.49
OI000879,ORD00285,PROD0015,1,3863.25,3863.25
OI000880,ORD00285,PROD0086,3,7449.93,22349.79
OI000881,ORD00285,PROD0114,1,3705.79,3705.79
OI000882,ORD00286,PROD0089,1,1013.75,1013.75
OI000883,ORD00286,PROD0031,1,5338.23,5338.23
OI000884,ORD00286,PROD0087,3,2185.23,6555.69
OI000885,ORD00286,PROD0068,3,2255.24,6765.72
OI000886,ORD00287,PROD0056,2,6766.31,13532.62
OI000887,ORD00287,PROD0082,2,1661.69,3323.38
OI000888,ORD00287,PROD0027,3,4054.07,12162.21
OI000889,ORD00287,PROD0014,2,7753.38,15506.76
OI000890,ORD00288,PROD0020,2,2274.19,4548.38
OI000891,ORD00288,PROD0010,1,6076.89,6076.89
OI000892,ORD00289,PROD0105,2,2306.94,4613.88
OI000893,ORD00290,PROD0080,3,5422.58,16267.74
OI000894,ORD00291,PROD0104,2,8184.21,16368.42
OI000895,ORD00291,PROD0098,3,9740.99,29222.97
OI000896,ORD00292,PROD0046,2,7158.19,14316.38
OI000897,ORD00292,PROD0081,2,8820.56,17641.12
OI000898,ORD00292,PROD0048,1,2324.5,2324.5
OI000899,ORD00292,PROD0017,1,7048.02,7048.02
OI000900,ORD00293,PROD0078,3,3230.15,9690.45
OI000901,ORD00293,PROD0039,1,6029.55,6029.55
OI000902,ORD00293,PROD0023,3,8776.04,26328.12
OI000903,ORD00293,PROD0018,2,6386.29,12772.58
OI000904,ORD00293,PROD0119,1,6193.6,6193.6
OI000905,ORD00294,PROD0032,2,6834.81,13669.62
OI000906,ORD00294,PROD0112,1,1981.78,1981.78
OI000907,ORD00294,PROD0058,1,1996.74,1996.74
OI000908,ORD00294,PROD0021,1,2367.58,2367.58
OI000909,ORD00295,PROD0118,1,6682.8,6682.8
OI000910,ORD00295,PROD0055,1,4293.43,4293.43
OI000911,ORD00295,PROD0002,2,7391.07,14782.14
OI000912,ORD00295,PROD0078,1,3230.15,3230.15
OI000913,ORD00295,PROD0074,3,5831.3,17493.9
OI000914,ORD00296,PROD0008,1,2850.93,2850.93
OI000915,ORD00296,PROD0096,1,8999.35,8999.35
OI000916,ORD00296,PROD0003,3,960.69,2882.07
OI000917,ORD00296,PROD0037,1,6128.81,6128.81
OI000918,ORD00297,PROD0053,1,5804.5,5804.5
OI000919,ORD00297,PROD0079,2,4637.03,9274.06
OI000920,ORD00297,PROD0012,2,3002.46,6004.92
OI000921,ORD00298,PROD0028,1,5144.31,5144.31
OI000922,ORD00298,PROD0012,3,3002.46,9007.38
OI000923,ORD00299,PROD0010,3,6076.89,18230.67
OI000924,ORD00300,PROD0051,1,801.49,801.49
OI000925,ORD00300,PROD0054,2,1985.06,3970.12
OI000926,ORD00300,PROD0117,3,7002.36,21007.08
OI000927,ORD00300,PROD0083,1,6155.61,6155.61
OI000928,ORD00300,PROD0008,3,2850.93,8552.79
OI000929,ORD00301,PROD0035,3,9721.69,29165.07
OI000930,ORD00301,PROD0117,3,7002.36,21007.08
OI000931,ORD00301,PROD0029,3,1613.13,4839.39
OI000932,ORD00301,PROD0036,3,8718.13,26154.39
OI000933,ORD00301,PROD0079,1,4637.03,4637.03
OI000934,ORD00302,PROD0086,3,7449.93,22349.79
OI000935,ORD00302,PROD0110,2,4402.18,8804.36
OI000936,ORD00302,PROD0102,2,2741.38,5482.76
OI000937,ORD00302,PROD0085,1,9395.41,9395.41
OI000938,ORD00303,PROD0028,1,5144.31,5144.31
OI000939,ORD00303,PROD0071,1,663.11,663.11
OI000940,ORD00303,PROD0048,2,2324.5,4649
OI000941,ORD00303,PROD0045,1,9647.19,9647.19
OI000942,ORD00303,PROD0051,1,801.49,801.49
OI000943,ORD00304,PROD0097,1,3601.42,3601.42
OI000944,ORD00304,PROD0070,1,4820.21,4820.21
OI000945,ORD00304,PROD0014,1,7753.38,7753.38
OI000946,ORD00305,PROD0071,2,663.11,1326.22
OI000947,ORD00306,PROD0017,1,7048.02,7048.02
OI000948,ORD00307,PROD0116,1,5120.51,5120.51
OI000949,ORD00307,PROD0011,3,5408.66,16225.98
OI000950,ORD00307,PROD0051,3,801.49,2404.47
OI000951,ORD00308,PROD0014,1,7753.38,7753.38
OI000952,ORD00309,PROD0079,3,4637.03,13911.09
OI000953,ORD00310,PROD0090,3,135.1,405.3
OI000954,ORD00310,PROD0024,1,4016.76,4016.76
OI000955,ORD00311,PROD0107,2,3576.35,7152.7
OI000956,ORD00312,PROD0119,1,6193.6,6193.6
OI000957,ORD00312,PROD0055,2,4293.43,8586.86
OI000958,ORD00312,PROD0104,2,8184.21,16368.42
OI000959,ORD00312,PROD0009,3,1111.88,3335.64
OI000960,ORD00312,PROD0026,3,2701.14,8103.42
OI000961,ORD00313,PROD0053,3,5804.5,17413.5
OI000962,ORD00313,PROD0017,1,7048.02,7048.02
OI000963,ORD00314,PROD0037,2,6128.81,12257.62
OI000964,ORD00314,PROD0002,2,7391.07,14782.14
OI000965,ORD00314,PROD0116,1,5120.51,5120.51
OI000966,ORD00314,PROD0113,1,5247.21,5247.21
OI000967,ORD00314,PROD0001,1,347.61,347.61
OI000968,ORD00315,PROD0072,2,778.36,1556.72
